x% This file contains an extracted local summary of land-surface
% temperature results produced by the Berkeley Earth averaging
% method for the location:
%
%    50.63 N, 8.87 E
%
% The Berkeley Earth method takes temperature observations from a large
% collection of weather monitoring stations and produces an estimate of
% the underlying global temperature field across all of the Earth's
% land areas.  Once this temperature field has been generated, it is
% possible to estimate the temperature evolution of individual locations
% simply by sampling the field at the locaiton in question.  This
% file contains such a local estimate.
%
% Temperatures are in Celsius and reported as anomalies relative to the
% Jan 1951-Dec 1980 average.  Uncertainties represent the 95% confidence
% interval for statistical noise and spatial undersampling effects.  Such
% uncertainties are expected to account for the effects of random
% noise as well as random biases affecting station trends and random
% shifts in station baselines.  The analysis framework is expected to be
% robust against most forms of bias; however, the impact of some forms of
% possible systematic bias is still being studied.
%
% The current dataset presented here is described as:
%
%   Berkeley Earth analysis for mean temperature on complete dataset
%
%
% This analysis was run on 06-Jan-2021 15:35:34
%
% Global results are based on 50564 time series
%   with 20694236 data points
%
% The current location is characterized by:
%%   Location: 50.63 N, 8.87 E
%%   Country: Germany
%%   Nearby Cities: Frankfurt, Wiesbaden, Kassel, Mainz, Darmstadt, Offenbach
%%   Percent water in local neighborhood: 0.0 %
%%   Temperature stations within 200 km: 429
%%   Temperature obeservations within 200 km: 230497
%
% Note that all results reported here are derived from the full field
% analysis and may use information from stations a great distance from the
% target location when more local sources are not available.  In general,
% the temperature anomaly field has significant correlation extending over
% greater than 1000 km, which allows even distant stations to provide some
% insight at times when local coverage may be lacking.
%
%% Estimated Jan 1951-Dec 1980 absolute temperature (C): 8.06 +/- 0.24
%
% Estimated Jan 1951-Dec 1980 monthly absolute temperature (C):
%      Jan    Feb    Mar    Apr    May    Jun    Jul    Aug    Sep    Oct    Nov    Dec
%%      -0.87   0.28   3.67   7.43  11.83  15.24  16.73  16.35  13.36   8.60   3.69   0.42
%% +/-   0.29   0.26   0.28   0.29   0.27   0.27   0.28   0.26   0.27   0.28   0.28   0.29
%
% For each month, we report the estimated land-surface anomaly for that
% month and its uncertainty.  We also report the corresponding values for
% year, five-year, ten-year, and twenty-year moving averages CENTERED about
% that month (rounding down if the center is in between months).  For example,
% the annual average from January to December 1950 is reported at June 1950.
%
% Values are reported as missing (i.e. NaN) when station coverage near
% this location becomes too low.  Time averages over intervals with some
% missing data will be reported as long as at least 75% of the necessary
% values are available.
%
Year-Month;Anomaly_Month;Err_Month;Anomaly_Year;Err_Year;Anomaly_Five;Err_Five;Anomaly_Ten;Err_Ten;Anomaly_Twenty;Err_Twenty
1978-01;1.352;0.237;0.047;0.114;0.033;0.062;0.246;0.052;0.042;0.018
1978-02;-1.773;0.180;-0.041;0.112;-0.009;0.067;0.226;0.052;0.047;0.018
1978-03;1.532;0.184;-0.031;0.110;-0.030;0.069;0.230;0.052;0.040;0.019
1978-04;-0.434;0.179;-0.141;0.120;-0.026;0.071;0.258;0.051;0.036;0.018
1978-05;-0.220;0.300;-0.278;0.113;-0.028;0.071;0.243;0.051;0.049;0.018
1978-06;-0.616;0.259;-0.362;0.118;-0.036;0.071;0.243;0.052;0.047;0.017
1978-07;-1.425;0.423;-0.865;0.106;-0.094;0.072;0.268;0.050;0.049;0.017
1978-08;-1.380;0.240;-0.883;0.098;-0.122;0.068;0.270;0.050;0.053;0.016
1978-09;-0.921;0.299;-1.001;0.096;-0.033;0.070;0.262;0.050;0.051;0.016
1978-10;0.167;0.144;-1.065;0.087;-0.010;0.070;0.273;0.049;0.049;0.015
1978-11;-0.565;0.313;-1.043;0.110;-0.012;0.071;0.272;0.049;0.047;0.015
1978-12;-0.067;0.257;-0.882;0.124;-0.051;0.074;0.278;0.049;0.071;0.014
1979-01;-4.678;0.244;-0.860;0.116;-0.108;0.074;0.258;0.048;0.075;0.014
1979-02;-1.988;0.284;-0.846;0.114;-0.107;0.073;0.234;0.048;0.096;0.013
1979-03;0.110;0.235;-0.759;0.115;-0.090;0.075;0.206;0.047;0.119;0.014
1979-04;-1.202;0.218;-0.745;0.123;-0.127;0.077;0.189;0.048;0.117;0.014
1979-05;0.043;0.406;-0.745;0.125;-0.127;0.076;0.184;0.049;0.121;0.014
1979-06;1.319;0.345;-0.472;0.120;-0.142;0.077;0.183;0.049;0.123;0.013
1979-07;-1.155;0.271;-0.214;0.107;-0.198;0.082;0.189;0.047;0.120;0.014
1979-08;-1.218;0.314;0.176;0.102;-0.254;0.084;0.189;0.049;0.121;0.014
1979-09;0.122;0.162;0.204;0.092;-0.292;0.084;0.183;0.049;0.126;0.014
1979-10;0.338;0.313;0.207;0.097;-0.274;0.082;0.225;0.047;0.127;0.015
1979-11;-0.570;0.395;0.114;0.088;-0.256;0.082;0.229;0.046;0.120;0.015
1979-12;3.216;0.221;-0.064;0.103;-0.238;0.080;0.202;0.047;0.150;0.015
1980-01;-1.579;0.216;-0.116;0.110;-0.197;0.080;0.122;0.047;0.168;0.016
1980-02;2.681;0.188;0.014;0.138;-0.176;0.080;0.081;0.049;0.196;0.016
1980-03;0.454;0.323;0.085;0.150;-0.112;0.079;0.076;0.047;0.219;0.017
1980-04;-1.163;0.496;-0.037;0.166;-0.125;0.079;0.083;0.046;0.226;0.018
1980-05;-1.082;0.201;-0.070;0.184;-0.106;0.082;0.099;0.046;0.234;0.018
1980-06;-0.819;0.466;-0.383;0.192;-0.099;0.081;0.086;0.046;0.226;0.019
1980-07;-1.776;0.276;-0.356;0.207;-0.051;0.080;0.074;0.048;0.229;0.019
1980-08;0.345;0.562;-0.705;0.196;-0.058;0.080;0.046;0.050;0.236;0.020
1980-09;0.979;0.131;-0.446;0.187;-0.069;0.081;0.032;0.051;0.228;0.020
1980-10;-1.131;0.093;-0.278;0.157;-0.044;0.080;0.044;0.051;0.232;0.020
1980-11;-0.971;0.262;-0.117;0.146;-0.058;0.081;0.022;0.051;0.228;0.020
1980-12;-0.532;0.246;-0.052;0.128;-0.031;0.081;0.046;0.050;0.229;0.020
1981-01;-1.256;0.404;0.057;0.116;0.053;0.074;0.034;0.051;0.241;0.021
1981-02;-1.505;0.228;0.045;0.084;0.112;0.073;-0.023;0.048;0.224;0.021
1981-03;3.556;0.252;0.020;0.080;0.133;0.071;-0.012;0.047;0.247;0.021
1981-04;0.855;0.147;0.026;0.081;0.132;0.068;-0.019;0.046;0.240;0.022
1981-05;0.857;0.191;0.170;0.074;0.133;0.067;-0.009;0.046;0.220;0.023
1981-06;-0.048;0.283;-0.027;0.071;0.128;0.066;-0.020;0.045;0.216;0.022
1981-07;-0.464;0.203;-0.093;0.087;0.232;0.063;-0.044;0.043;0.222;0.023
1981-08;0.198;0.144;-0.001;0.096;0.262;0.061;-0.045;0.043;0.224;0.023
1981-09;0.679;0.233;-0.253;0.093;0.241;0.060;-0.060;0.043;0.236;0.022
1981-10;-1.052;0.230;-0.394;0.085;0.242;0.062;-0.060;0.043;0.233;0.022
1981-11;0.751;0.216;-0.426;0.087;0.217;0.059;-0.052;0.043;0.236;0.022
1981-12;-2.892;0.235;-0.332;0.089;0.172;0.059;-0.024;0.044;0.225;0.023
1982-01;-2.046;0.381;-0.113;0.093;0.177;0.059;-0.076;0.044;0.237;0.024
1982-02;-0.411;0.271;-0.051;0.092;0.211;0.059;-0.109;0.044;0.238;0.025
1982-03;0.534;0.205;0.124;0.082;0.192;0.060;-0.163;0.043;0.236;0.025
1982-04;-0.838;0.136;0.270;0.079;0.211;0.062;-0.132;0.042;0.238;0.025
1982-05;0.482;0.192;0.394;0.094;0.244;0.065;-0.144;0.042;0.250;0.025
1982-06;1.076;0.235;0.750;0.097;0.203;0.067;-0.155;0.042;0.261;0.025
1982-07;2.167;0.163;1.270;0.082;0.152;0.068;-0.152;0.043;0.265;0.026
1982-08;0.936;0.261;1.123;0.071;0.049;0.068;-0.154;0.043;0.278;0.026
1982-09;2.775;0.210;1.153;0.071;0.033;0.064;-0.132;0.043;0.289;0.025
1982-10;0.705;0.170;1.309;0.066;0.059;0.056;-0.141;0.043;0.287;0.026
1982-11;2.242;0.307;1.179;0.068;0.103;0.055;-0.144;0.042;0.293;0.027
1982-12;1.382;0.275;1.177;0.061;0.083;0.051;-0.142;0.041;0.297;0.027
1983-01;4.189;0.129;1.297;0.051;0.114;0.051;-0.118;0.040;0.308;0.027
1983-02;-2.177;0.136;1.397;0.045;0.101;0.046;-0.090;0.041;0.300;0.028
1983-03;0.897;0.207;1.194;0.056;0.093;0.047;-0.110;0.041;0.300;0.028
1983-04;1.035;0.090;1.147;0.057;0.114;0.046;-0.104;0.041;0.323;0.027
1983-05;-1.074;0.254;0.917;0.064;0.072;0.048;-0.083;0.041;0.331;0.027
1983-06;1.053;0.181;0.772;0.093;0.127;0.048;-0.081;0.040;0.330;0.026
1983-07;3.601;0.169;0.553;0.087;0.161;0.048;-0.069;0.038;0.327;0.026
1983-08;2.131;0.154;0.720;0.083;0.075;0.048;-0.051;0.038;0.317;0.027
1983-09;0.345;0.240;0.546;0.084;0.009;0.045;-0.044;0.036;0.308;0.026
1983-10;0.143;0.336;0.366;0.079;-0.029;0.046;-0.038;0.037;0.308;0.026
1983-11;-0.524;0.204;0.332;0.069;-0.006;0.046;-0.040;0.038;0.296;0.027
1983-12;-0.357;0.380;0.131;0.085;0.010;0.045;-0.016;0.038;0.310;0.028
1984-01;1.565;0.163;-0.242;0.078;0.021;0.042;0.045;0.037;0.308;0.029
1984-02;-0.170;0.173;-0.351;0.080;0.017;0.040;0.081;0.038;0.296;0.029
1984-03;-1.191;0.133;-0.461;0.086;-0.029;0.040;0.109;0.040;0.298;0.029
1984-04;-1.134;0.309;-0.351;0.090;0.007;0.044;0.113;0.039;0.297;0.029
1984-05;-1.478;0.284;-0.192;0.081;0.023;0.046;0.130;0.038;0.303;0.030
1984-06;-1.357;0.470;-0.097;0.087;0.094;0.047;0.118;0.038;0.312;0.029
1984-07;-0.873;0.167;-0.617;0.091;0.045;0.050;0.136;0.039;0.338;0.028
1984-08;0.815;0.227;-0.891;0.093;0.037;0.048;0.153;0.038;0.339;0.028
1984-09;-0.972;0.257;-0.834;0.087;-0.035;0.051;0.162;0.038;0.340;0.029
1984-10;1.469;0.245;-0.706;0.093;0.010;0.050;0.174;0.040;0.351;0.028
1984-11;1.374;0.345;-0.452;0.097;-0.033;0.050;0.171;0.042;0.362;0.028
1984-12;0.793;0.190;-0.510;0.105;-0.072;0.051;0.161;0.043;0.357;0.029
1985-01;-4.676;0.145;-0.429;0.107;-0.106;0.051;0.199;0.044;0.339;0.028
1985-02;-3.460;0.268;-0.536;0.118;-0.132;0.051;0.220;0.044;0.350;0.029
1985-03;-0.507;0.148;-0.412;0.118;-0.152;0.052;0.245;0.042;0.347;0.028
1985-04;0.399;0.280;-0.523;0.133;-0.157;0.051;0.254;0.040;0.355;0.028
1985-05;1.569;0.258;-0.929;0.124;-0.181;0.053;0.277;0.038;0.358;0.027
1985-06;-2.052;0.180;-0.761;0.111;-0.185;0.055;0.282;0.036;0.357;0.027
1985-07;0.098;0.354;-0.307;0.116;-0.185;0.054;0.294;0.035;0.365;0.028
1985-08;-0.463;0.263;-0.574;0.112;-0.122;0.055;0.310;0.031;0.362;0.028
1985-09;0.518;0.240;-0.566;0.114;-0.150;0.056;0.288;0.032;0.350;0.028
1985-10;0.132;0.352;-0.718;0.100;-0.163;0.054;0.310;0.032;0.368;0.028
1985-11;-3.491;0.180;-0.664;0.105;-0.108;0.051;0.323;0.032;0.369;0.028
1985-12;2.797;0.163;-0.415;0.100;-0.130;0.049;0.326;0.032;0.360;0.028
1986-01;0.784;0.180;-0.411;0.104;-0.192;0.050;0.352;0.030;0.342;0.027
1986-02;-6.673;0.246;-0.373;0.101;-0.214;0.051;0.339;0.030;0.334;0.025
1986-03;-0.403;0.185;-0.592;0.090;-0.221;0.052;0.335;0.030;0.334;0.024
1986-04;-1.427;0.254;-0.506;0.089;-0.208;0.051;0.323;0.032;0.339;0.024
1986-05;2.208;0.180;-0.073;0.086;-0.214;0.050;0.295;0.033;0.331;0.024
1986-06;0.937;0.300;-0.194;0.087;-0.160;0.049;0.279;0.033;0.322;0.023
1986-07;0.153;0.161;-0.673;0.099;-0.142;0.049;0.301;0.032;0.306;0.022
1986-08;-0.013;0.194;-0.195;0.087;-0.101;0.050;0.316;0.030;0.307;0.022
1986-09;-2.104;0.178;-0.472;0.098;-0.023;0.051;0.325;0.030;0.299;0.022
1986-10;1.155;0.245;-0.199;0.092;-0.016;0.052;0.330;0.031;0.296;0.023
1986-11;1.706;0.201;-0.558;0.074;0.043;0.051;0.323;0.032;0.295;0.023
1986-12;1.347;0.176;-0.741;0.062;0.063;0.053;0.345;0.033;0.291;0.023
1987-01;-4.966;0.275;-0.747;0.054;0.095;0.051;0.375;0.033;0.274;0.024
1987-02;-0.929;0.155;-0.794;0.054;0.095;0.052;0.397;0.033;0.277;0.024
1987-03;-3.736;0.245;-0.488;0.061;0.132;0.049;0.403;0.033;0.279;0.024
1987-04;1.859;0.174;-0.551;0.059;0.137;0.050;0.412;0.033;0.283;0.023
1987-05;-2.108;0.292;-0.629;0.045;0.099;0.049;0.427;0.033;0.289;0.023
1987-06;-1.261;0.330;-0.644;0.045;0.119;0.048;0.429;0.033;0.290;0.022
1987-07;0.088;0.269;0.119;0.035;0.247;0.049;0.425;0.033;0.293;0.021
1987-08;-0.575;0.231;0.328;0.042;0.390;0.050;0.439;0.033;0.309;0.021
1987-09;1.562;0.182;0.573;0.056;0.456;0.049;0.415;0.034;0.316;0.022
1987-10;0.407;0.296;0.443;0.059;0.448;0.046;0.391;0.034;0.305;0.021
1987-11;0.766;0.195;0.804;0.041;0.451;0.048;0.385;0.036;0.302;0.022
1987-12;1.168;0.280;0.884;0.045;0.481;0.045;0.379;0.036;0.304;0.021
1988-01;4.190;0.081;0.870;0.049;0.474;0.042;0.369;0.036;0.310;0.021
1988-02;1.583;0.092;0.987;0.048;0.520;0.040;0.374;0.038;0.332;0.022
1988-03;-0.797;0.350;0.846;0.056;0.483;0.041;0.370;0.039;0.333;0.022
1988-04;0.289;0.139;0.892;0.060;0.506;0.041;0.387;0.038;0.339;0.023
1988-05;2.226;0.142;0.754;0.059;0.575;0.039;0.420;0.037;0.349;0.023
1988-06;-0.303;0.353;0.895;0.074;0.524;0.039;0.417;0.036;0.356;0.023
1988-07;-0.076;0.126;0.768;0.080;0.543;0.037;0.385;0.036;0.359;0.022
1988-08;0.824;0.279;0.825;0.099;0.603;0.037;0.363;0.036;0.367;0.023
1988-09;-0.121;0.227;1.182;0.118;0.660;0.037;0.353;0.035;0.371;0.022
1988-10;0.961;0.392;1.100;0.122;0.674;0.040;0.344;0.034;0.369;0.023
1988-11;-0.897;0.261;1.085;0.111;0.597;0.040;0.319;0.034;0.363;0.023
1988-12;2.863;0.237;1.099;0.124;0.547;0.039;0.343;0.033;0.364;0.023
1989-01;2.661;0.309;1.193;0.123;0.582;0.038;0.358;0.034;0.398;0.023
1989-02;2.268;0.268;1.194;0.110;0.615;0.035;0.358;0.035;0.406;0.023
1989-03;3.490;0.316;1.304;0.107;0.680;0.035;0.391;0.034;0.414;0.023
1989-04;-0.701;0.139;1.371;0.096;0.652;0.033;0.404;0.035;0.426;0.023
1989-05;2.054;0.167;1.374;0.105;0.623;0.030;0.422;0.036;0.433;0.024
1989-06;-0.140;0.152;1.301;0.109;0.595;0.033;0.442;0.036;0.428;0.024
1989-07;1.050;0.152;1.327;0.101;0.705;0.031;0.486;0.035;0.442;0.024
1989-08;0.835;0.210;1.566;0.092;0.758;0.033;0.490;0.035;0.450;0.024
1989-09;1.203;0.167;1.564;0.078;0.841;0.032;0.497;0.034;0.465;0.024
1989-10;1.768;0.158;1.614;0.079;0.813;0.029;0.477;0.033;0.464;0.025
1989-11;-0.866;0.395;1.589;0.075;0.886;0.030;0.496;0.032;0.464;0.025
1989-12;1.988;0.227;1.580;0.066;0.930;0.029;0.513;0.031;0.457;0.025
1990-01;2.973;0.165;1.466;0.054;0.956;0.029;0.557;0.031;0.470;0.025
1990-02;5.139;0.184;1.586;0.056;1.009;0.029;0.618;0.030;0.473;0.025
1990-03;3.461;0.250;1.346;0.067;0.982;0.027;0.618;0.030;0.479;0.024
1990-04;-0.093;0.258;1.323;0.073;0.938;0.025;0.627;0.029;0.495;0.024
1990-05;1.749;0.223;1.448;0.039;0.950;0.028;0.617;0.029;0.511;0.024
1990-06;-0.244;0.370;1.261;0.049;0.944;0.028;0.628;0.028;0.521;0.024
1990-07;-0.325;0.162;1.176;0.051;0.923;0.031;0.656;0.027;0.521;0.024
1990-08;2.282;0.201;0.490;0.045;0.871;0.037;0.679;0.026;0.526;0.024
1990-09;-1.680;0.382;0.454;0.042;0.891;0.041;0.668;0.025;0.526;0.024
1990-10;1.489;0.218;0.413;0.041;0.938;0.043;0.693;0.024;0.537;0.024
1990-11;0.640;0.334;0.064;0.039;0.948;0.040;0.715;0.024;0.549;0.024
1990-12;-0.264;0.205;-0.087;0.035;0.964;0.043;0.674;0.024;0.561;0.024
1991-01;1.951;0.105;0.127;0.043;0.961;0.042;0.651;0.023;0.572;0.024
1991-02;-3.090;0.250;0.104;0.046;0.940;0.039;0.691;0.022;0.588;0.024
1991-03;3.026;0.306;0.391;0.027;0.928;0.038;0.679;0.022;0.577;0.024
1991-04;-0.584;0.222;0.222;0.029;0.896;0.035;0.698;0.023;0.572;0.024
1991-05;-2.428;0.143;0.167;0.035;0.853;0.035;0.671;0.022;0.580;0.024
1991-06;-2.066;0.251;0.163;0.056;0.845;0.035;0.664;0.022;0.577;0.024
1991-07;2.249;0.130;0.137;0.053;0.858;0.037;0.655;0.023;0.586;0.024
1991-08;2.001;0.205;0.579;0.055;0.816;0.037;0.660;0.023;0.595;0.024
1991-09;1.770;0.284;0.433;0.053;0.804;0.034;0.658;0.023;0.586;0.024
1991-10;-0.537;0.186;0.495;0.058;0.825;0.035;0.652;0.023;0.606;0.025
1991-11;-0.028;0.171;0.889;0.059;0.801;0.038;0.641;0.023;0.602;0.026
1991-12;-0.315;0.323;1.176;0.068;0.820;0.037;0.605;0.022;0.610;0.025
1992-01;1.641;0.181;1.127;0.068;0.877;0.036;0.624;0.021;0.624;0.026
1992-02;2.219;0.284;1.174;0.063;0.884;0.034;0.663;0.020;0.645;0.026
1992-03;1.269;0.217;1.023;0.063;0.862;0.035;0.721;0.019;0.651;0.026
1992-04;0.165;0.185;0.882;0.065;0.817;0.034;0.697;0.020;0.657;0.026
1992-05;2.300;0.129;1.009;0.087;0.892;0.034;0.722;0.020;0.661;0.026
1992-06;1.375;0.288;1.099;0.071;0.906;0.034;0.734;0.021;0.665;0.026
1992-07;1.657;0.170;1.209;0.080;0.867;0.032;0.737;0.021;0.659;0.026
1992-08;2.577;0.199;0.894;0.079;0.847;0.032;0.771;0.021;0.665;0.025
1992-09;-0.050;0.193;0.822;0.092;0.780;0.033;0.763;0.022;0.651;0.026
1992-10;-2.232;0.207;1.067;0.095;0.806;0.033;0.752;0.021;0.647;0.026
1992-11;1.501;0.240;1.110;0.083;0.784;0.032;0.747;0.022;0.648;0.026
1992-12;0.763;0.386;1.054;0.090;0.775;0.032;0.750;0.022;0.645;0.027
1993-01;2.965;0.290;0.895;0.077;0.839;0.033;0.739;0.022;0.629;0.026
1993-02;-1.564;0.382;0.641;0.064;0.837;0.037;0.754;0.022;0.631;0.026
1993-03;0.413;0.242;0.575;0.053;0.852;0.036;0.775;0.023;0.639;0.026
1993-04;3.102;0.142;0.681;0.041;0.879;0.038;0.781;0.024;0.639;0.026
1993-05;2.820;0.224;0.266;0.043;0.856;0.034;0.781;0.024;0.652;0.026
1993-06;0.695;0.220;0.404;0.037;0.825;0.032;0.793;0.024;0.665;0.025
1993-07;-0.246;0.198;0.444;0.061;0.759;0.031;0.788;0.024;0.659;0.025
1993-08;-0.472;0.200;0.553;0.071;0.779;0.032;0.785;0.025;0.669;0.026
1993-09;-0.848;0.185;0.749;0.079;0.698;0.035;0.787;0.023;0.670;0.027
1993-10;-0.960;0.162;0.535;0.097;0.721;0.036;0.776;0.023;0.659;0.026
1993-11;-3.473;0.195;0.350;0.109;0.746;0.037;0.766;0.023;0.671;0.026
1993-12;2.419;0.224;0.379;0.120;0.782;0.037;0.745;0.022;0.676;0.025
1994-01;3.439;0.352;0.773;0.112;0.728;0.037;0.751;0.023;0.673;0.025
1994-02;-0.253;0.212;0.915;0.107;0.704;0.038;0.732;0.022;0.683;0.025
1994-03;2.770;0.182;0.974;0.112;0.636;0.037;0.720;0.023;0.690;0.024
1994-04;0.526;0.237;0.978;0.100;0.653;0.037;0.738;0.025;0.703;0.024
1994-05;0.600;0.288;1.571;0.091;0.660;0.040;0.737;0.026;0.706;0.024
1994-06;1.040;0.309;1.604;0.079;0.616;0.041;0.738;0.027;0.712;0.023
1994-07;4.485;0.127;1.369;0.069;0.543;0.038;0.748;0.027;0.716;0.024
1994-08;1.233;0.145;1.719;0.072;0.568;0.036;0.747;0.027;0.722;0.024
1994-09;-0.135;0.254;1.441;0.070;0.602;0.037;0.769;0.027;0.729;0.024
1994-10;-0.912;0.252;1.523;0.077;0.582;0.036;0.755;0.029;0.727;0.023
1994-11;3.638;0.246;1.505;0.070;0.557;0.037;0.757;0.030;0.722;0.023
1994-12;2.813;0.152;1.352;0.063;0.539;0.037;0.753;0.031;0.716;0.023
1995-01;0.628;0.192;1.272;0.061;0.518;0.037;0.741;0.030;0.746;0.022
1995-02;3.938;0.138;1.352;0.070;0.534;0.035;0.726;0.031;0.754;0.022
1995-03;-0.559;0.143;1.299;0.063;0.545;0.035;0.714;0.032;0.760;0.022
1995-04;1.501;0.230;1.634;0.064;0.565;0.036;0.736;0.032;0.767;0.022
1995-05;0.392;0.237;1.268;0.053;0.544;0.035;0.745;0.032;0.763;0.022
1995-06;-0.802;0.210;0.855;0.059;0.557;0.039;0.760;0.033;0.777;0.022
1995-07;3.532;0.233;0.637;0.075;0.555;0.043;0.748;0.031;0.782;0.023
1995-08;2.185;0.289;0.151;0.097;0.638;0.044;0.742;0.032;0.782;0.023
1995-09;-0.761;0.192;0.042;0.111;0.659;0.045;0.764;0.031;0.788;0.023
1995-10;3.099;0.256;-0.013;0.124;0.625;0.046;0.764;0.033;0.799;0.023
1995-11;-0.755;0.219;-0.126;0.113;0.614;0.046;0.775;0.032;0.815;0.023
1995-12;-2.134;0.313;-0.051;0.127;0.621;0.045;0.796;0.031;0.803;0.023
1996-01;-1.990;0.454;-0.424;0.123;0.615;0.045;0.792;0.032;0.794;0.023
1996-02;-1.891;0.284;-0.561;0.109;0.630;0.043;0.838;0.032;0.819;0.022
1996-03;-1.867;0.133;-0.690;0.102;0.646;0.042;0.820;0.033;0.812;0.022
1996-04;0.831;0.203;-0.911;0.090;0.656;0.045;0.821;0.033;0.820;0.021
1996-05;-0.960;0.218;-0.813;0.106;0.679;0.046;0.864;0.034;0.815;0.022
1996-06;0.103;0.233;-0.884;0.098;0.644;0.046;0.875;0.034;0.817;0.022
1996-07;-0.954;0.184;-0.944;0.070;0.643;0.050;0.871;0.033;0.838;0.022
1996-08;0.550;0.138;-0.476;0.038;0.647;0.052;0.874;0.034;0.834;0.022
1996-09;-2.315;0.143;-0.047;0.040;0.636;0.051;0.846;0.033;0.859;0.022
1996-10;0.451;0.188;-0.203;0.045;0.651;0.052;0.882;0.032;0.868;0.023
1996-11;0.420;0.267;-0.052;0.053;0.674;0.052;0.881;0.033;0.874;0.023
1996-12;-2.981;0.150;-0.040;0.059;0.656;0.052;0.876;0.034;0.882;0.022
1997-01;-2.710;0.393;0.075;0.050;0.618;0.051;0.872;0.032;0.923;0.022
1997-02;3.726;0.210;0.323;0.062;0.609;0.051;0.892;0.033;0.943;0.022
1997-03;3.280;0.126;0.566;0.066;0.676;0.050;0.898;0.033;0.968;0.023
1997-04;-1.049;0.190;0.446;0.071;0.692;0.052;0.902;0.033;0.978;0.023
1997-05;0.853;0.182;0.428;0.081;0.622;0.050;0.895;0.033;0.996;0.023
1997-06;0.251;0.230;0.804;0.076;0.599;0.051;0.901;0.032;1.011;0.023
1997-07;0.421;0.155;1.268;0.068;0.615;0.049;0.892;0.031;1.011;0.024
1997-08;3.525;0.176;1.243;0.077;0.605;0.049;0.891;0.032;1.014;0.024
1997-09;0.609;0.192;1.108;0.076;0.649;0.051;0.888;0.033;1.003;0.025
1997-10;-0.997;0.230;1.285;0.064;0.665;0.050;0.903;0.032;1.000;0.025
1997-11;0.204;0.176;1.393;0.064;0.707;0.048;0.911;0.032;0.996;0.026
1997-12;1.540;0.177;1.465;0.064;0.745;0.048;0.910;0.033;0.994;0.026
1998-01;2.853;0.140;1.379;0.063;0.657;0.047;0.889;0.034;0.993;0.026
1998-02;3.424;0.276;1.124;0.070;0.646;0.044;0.887;0.036;0.999;0.025
1998-03;1.667;0.163;1.079;0.051;0.676;0.043;0.907;0.037;1.005;0.025
1998-04;1.075;0.196;1.134;0.058;0.648;0.042;0.890;0.038;1.003;0.025
1998-05;2.141;0.181;0.942;0.062;0.694;0.045;0.885;0.037;1.007;0.026
1998-06;1.118;0.185;0.839;0.064;0.767;0.043;0.913;0.037;1.016;0.026
1998-07;-0.608;0.173;0.886;0.062;0.824;0.043;0.934;0.037;1.022;0.026
1998-08;0.459;0.166;0.596;0.068;0.896;0.039;0.976;0.037;1.023;0.027
1998-09;0.067;0.176;0.634;0.071;0.942;0.039;0.988;0.037;1.018;0.027
1998-10;-0.336;0.349;0.666;0.077;0.921;0.039;0.973;0.038;1.014;0.028
1998-11;-2.097;0.142;0.649;0.071;0.983;0.039;1.022;0.037;1.021;0.028
1998-12;0.299;0.225;0.554;0.081;0.968;0.039;1.009;0.036;1.008;0.028
