% This file contains an extracted local summary of land-surface 
% temperature results produced by the Berkeley Earth averaging 
% method for the location: 
% 
%    49.03 N, 2.45 E
% 
% The Berkeley Earth method takes temperature observations from a large 
% collection of weather monitoring stations and produces an estimate of 
% the underlying global temperature field across all of the Earth's 
% land areas.  Once this temperature field has been generated, it is 
% possible to estimate the temperature evolution of individual locations 
% simply by sampling the field at the locaiton in question.  This 
% file contains such a local estimate.
% 
% Temperatures are in Celsius and reported as anomalies relative to the 
% Jan 1951-Dec 1980 average.  Uncertainties represent the 95% confidence 
% interval for statistical noise and spatial undersampling effects.  Such 
% uncertainties are expected to account for the effects of random 
% noise as well as random biases affecting station trends and random 
% shifts in station baselines.  The analysis framework is expected to be 
% robust against most forms of bias; however, the impact of some forms of 
% possible systematic bias is still being studied.
% 
% The current dataset presented here is described as: 
% 
%   Berkeley Earth analysis for mean temperature on complete dataset
% 
% 
% This analysis was run on 06-Jan-2021 15:35:34
% 
% Global results are based on 50564 time series 
%   with 20694236 data points
% 
% The current location is characterized by: 
%%   Location: 49.03 N, 2.45 E
%%   Country: France
%%   Nearby Cities: Paris, Amiens, Boulogne-Billancourt, Argenteuil, Montreuil
%%   Percent water in local neighborhood: 0.0 %
%%   Temperature stations within 200 km: 66
%%   Temperature obeservations within 200 km: 26243
% 
% Note that all results reported here are derived from the full field 
% analysis and may use information from stations a great distance from the 
% target location when more local sources are not available.  In general, 
% the temperature anomaly field has significant correlation extending over 
% greater than 1000 km, which allows even distant stations to provide some 
% insight at times when local coverage may be lacking. 
% 
%% Estimated Jan 1951-Dec 1980 absolute temperature (C): 10.34 +/- 0.15
% 
% Estimated Jan 1951-Dec 1980 monthly absolute temperature (C):
%      Jan    Feb    Mar    Apr    May    Jun    Jul    Aug    Sep    Oct    Nov    Dec
%%       2.82   3.84   6.49   9.15  13.02  16.17  18.08  17.81  15.36  11.05   6.41   3.83
%% +/-   0.26   0.24   0.19   0.16   0.19   0.22   0.24   0.24   0.21   0.16   0.19   0.25
% 
% For each month, we report the estimated land-surface anomaly for that 
% month and its uncertainty.  We also report the corresponding values for 
% year, five-year, ten-year, and twenty-year moving averages CENTERED about 
% that month (rounding down if the center is in between months).  For example, 
% the annual average from January to December 1950 is reported at June 1950. 
% 
% Values are reported as missing (i.e. NaN) when station coverage near 
% this location becomes too low.  Time averages over intervals with some 
% missing data will be reported as long as at least 75% of the necessary 
% values are available.
% 
%                  Monthly          Annual          Five-year        Ten-year        Twenty-year
Year-Month;AnomalyMonth;AnomalyMonthErr;AnomalyYear;AnomalyYearErr;AnomalyFive;AnomalyFiveErr;AnomlyTen;AnomalyTenErr;AnomalyTwenty;AnomalyTwentyErr
1915-10;-2.133;0.307;0.112;0.187;-0.244;0.165;-0.070;0.157;-0.159;0.153
1915-11;-2.662;0.648;0.082;0.191;-0.222;0.162;-0.067;0.160;-0.164;0.153
1915-12;2.538;0.509;-0.220;0.216;-0.237;0.158;-0.087;0.157;-0.164;0.154
1916-01;3.458;0.478;-0.231;0.220;-0.205;0.157;-0.043;0.157;-0.167;0.154
1916-02;0.424;0.454;-0.159;0.202;-0.188;0.157;-0.042;0.157;-0.147;0.153
1916-03;-0.747;0.308;-0.194;0.201;-0.193;0.160;-0.032;0.156;-0.141;0.153
1916-04;0.354;0.399;-0.023;0.200;-0.236;0.157;-0.022;0.155;-0.133;0.152
1916-05;0.917;0.298;0.203;0.187;-0.289;0.155;-0.021;0.153;-0.139;0.151
1916-06;-2.474;0.486;-0.042;0.180;-0.242;0.152;-0.014;0.150;-0.144;0.152
1916-07;-0.903;0.300;-0.547;0.216;-0.193;0.145;-0.013;0.148;-0.144;0.151
1916-08;0.243;0.201;-0.904;0.241;-0.255;0.145;-0.038;0.146;-0.146;0.150
1916-09;-1.347;0.187;-1.077;0.253;-0.282;0.148;-0.041;0.145;-0.139;0.151
1916-10;-0.079;0.357;-1.348;0.267;-0.346;0.150;-0.011;0.144;-0.149;0.151
1916-11;0.052;0.336;-1.215;0.245;-0.315;0.150;-0.038;0.141;-0.148;0.151
1916-12;-0.401;0.522;-0.837;0.213;-0.301;0.151;-0.055;0.141;-0.145;0.152
1917-01;-2.600;0.766;-0.757;0.202;-0.338;0.154;-0.063;0.139;-0.138;0.153
1917-02;-3.858;0.903;-0.837;0.207;-0.335;0.162;-0.077;0.138;-0.128;0.154
1917-03;-2.825;0.213;-0.668;0.232;-0.316;0.161;-0.096;0.139;-0.122;0.153
1917-04;-2.902;0.506;-0.852;0.233;-0.359;0.158;-0.109;0.138;-0.118;0.153
1917-05;2.518;0.350;-0.789;0.221;-0.395;0.155;-0.100;0.137;-0.116;0.154
1917-06;2.055;0.377;-1.054;0.233;-0.408;0.153;-0.096;0.136;-0.115;0.154
1917-07;0.065;0.234;-0.808;0.214;-0.379;0.154;-0.112;0.134;-0.107;0.155
1917-08;-0.720;0.195;-0.384;0.186;-0.349;0.158;-0.099;0.135;-0.107;0.155
1917-09;0.677;0.460;-0.153;0.186;-0.298;0.151;-0.083;0.134;-0.112;0.156
1917-10;-2.281;0.252;0.037;0.176;-0.270;0.152;-0.092;0.137;-0.114;0.155
1917-11;0.808;0.483;-0.037;0.178;-0.264;0.154;-0.095;0.139;-0.120;0.154
1917-12;-3.587;0.657;-0.323;0.174;-0.280;0.160;-0.104;0.136;-0.135;0.154
1918-01;0.350;0.439;-0.342;0.177;-0.280;0.159;-0.110;0.136;-0.118;0.154
1918-02;1.238;0.393;-0.273;0.175;-0.300;0.158;-0.096;0.135;-0.112;0.153
1918-03;-0.061;0.313;-0.388;0.167;-0.297;0.160;-0.099;0.133;-0.104;0.152
1918-04;-0.613;0.379;-0.348;0.164;-0.267;0.156;-0.097;0.131;-0.096;0.151
1918-05;1.624;0.266;-0.469;0.172;-0.243;0.153;-0.107;0.129;-0.107;0.151
1918-06;-1.377;0.323;0.058;0.150;-0.293;0.152;-0.124;0.127;-0.113;0.150
1918-07;-0.167;0.264;0.028;0.136;-0.289;0.153;-0.091;0.127;-0.105;0.150
1918-08;0.112;0.290;-0.175;0.136;-0.291;0.152;-0.081;0.128;-0.097;0.150
1918-09;-0.705;0.390;-0.237;0.147;-0.260;0.152;-0.083;0.128;-0.096;0.149
1918-10;-1.801;0.307;-0.335;0.143;-0.262;0.147;-0.085;0.126;-0.098;0.149
1918-11;-0.645;0.358;-0.386;0.136;-0.260;0.145;-0.125;0.123;-0.090;0.150
1918-12;2.742;0.473;-0.264;0.142;-0.209;0.141;-0.133;0.120;-0.088;0.151
1919-01;-0.007;0.413;-0.466;0.145;-0.146;0.136;-0.106;0.117;-0.097;0.150
1919-02;-1.202;0.549;-0.413;0.169;-0.143;0.135;-0.146;0.115;-0.111;0.149
1919-03;-0.809;0.369;-0.312;0.167;-0.104;0.134;-0.160;0.114;-0.103;0.148
1919-04;-1.788;0.236;-0.443;0.161;-0.051;0.132;-0.182;0.115;-0.116;0.148
1919-05;1.012;0.377;-0.606;0.149;-0.099;0.125;-0.164;0.115;-0.114;0.148
1919-06;0.088;0.245;-0.747;0.147;-0.088;0.127;-0.158;0.116;-0.108;0.149
1919-07;-2.584;0.306;-0.566;0.157;-0.044;0.126;-0.157;0.116;-0.096;0.149
1919-08;0.745;0.453;-0.277;0.169;0.031;0.126;-0.180;0.119;-0.095;0.148
1919-09;0.505;0.314;-0.048;0.169;0.075;0.129;-0.179;0.119;-0.077;0.148
1919-10;-3.374;0.358;0.184;0.204;0.096;0.129;-0.171;0.119;-0.081;0.147
1919-11;-2.598;0.564;0.236;0.248;0.087;0.127;-0.165;0.120;-0.070;0.147
1919-12;1.049;0.654;0.247;0.256;0.058;0.126;-0.176;0.120;-0.062;0.147
1920-01;2.163;0.553;0.396;0.261;0.030;0.127;-0.167;0.120;-0.054;0.146
1920-02;2.263;0.374;0.181;0.248;0.020;0.129;-0.156;0.123;-0.063;0.144
1920-03;1.941;0.418;0.076;0.248;-0.026;0.126;-0.166;0.122;-0.062;0.144
1920-04;0.994;0.445;0.332;0.237;-0.042;0.128;-0.161;0.122;-0.057;0.144
1920-05;1.641;0.582;0.446;0.254;-0.079;0.130;-0.169;0.123;-0.057;0.144
1920-06;0.218;0.388;0.319;0.258;-0.009;0.128;-0.175;0.128;-0.051;0.143
1920-07;-0.800;0.266;0.447;0.237;0.003;0.129;-0.167;0.129;-0.047;0.143
1920-08;-1.833;0.438;0.284;0.238;0.018;0.126;-0.165;0.130;-0.043;0.143
1920-09;-0.747;0.373;0.216;0.224;0.038;0.126;-0.180;0.132;-0.037;0.143
1920-10;-0.309;0.277;0.154;0.203;0.051;0.128;-0.162;0.131;-0.038;0.142
1920-11;-1.224;0.458;0.104;0.167;0.009;0.127;-0.159;0.131;-0.024;0.143
1920-12;-0.483;0.341;0.135;0.144;-0.011;0.128;-0.185;0.132;-0.032;0.141
1921-01;3.699;0.475;0.440;0.121;0.023;0.130;-0.207;0.133;-0.024;0.142
1921-02;0.306;0.423;0.625;0.134;0.026;0.131;-0.176;0.130;-0.030;0.141
1921-03;1.132;0.252;0.771;0.138;0.027;0.132;-0.166;0.131;-0.035;0.141
1921-04;0.248;0.155;1.057;0.157;0.066;0.130;-0.157;0.128;-0.034;0.140
1921-05;1.034;0.264;0.921;0.136;0.039;0.128;-0.177;0.128;-0.034;0.140
1921-06;0.591;0.450;0.984;0.162;-0.023;0.125;-0.170;0.129;-0.029;0.139
1921-07;2.861;0.512;0.682;0.205;-0.018;0.129;-0.161;0.129;-0.042;0.139
1921-08;0.390;0.339;0.708;0.209;-0.037;0.127;-0.160;0.131;-0.062;0.138
1921-09;1.005;0.277;0.597;0.243;-0.038;0.124;-0.136;0.130;-0.081;0.138
1921-10;3.130;0.330;0.440;0.243;-0.018;0.125;-0.144;0.132;-0.085;0.138
1921-11;-2.863;1.039;0.517;0.246;-0.013;0.121;-0.134;0.133;-0.080;0.138
1921-12;0.279;0.553;0.497;0.230;-0.015;0.117;-0.145;0.135;-0.094;0.138
1922-01;0.066;0.744;0.121;0.219;0.025;0.117;-0.113;0.134;-0.091;0.138
1922-02;0.627;0.646;-0.019;0.227;-0.024;0.113;-0.078;0.134;-0.113;0.138
1922-03;-0.209;0.488;-0.276;0.227;-0.041;0.113;-0.044;0.133;-0.127;0.138
1922-04;-1.625;0.223;-0.806;0.230;0.018;0.116;-0.017;0.133;-0.132;0.138
1922-05;1.954;0.246;-0.686;0.211;0.065;0.121;-0.034;0.135;-0.139;0.138
1922-06;0.351;0.243;-0.657;0.190;0.055;0.119;-0.059;0.136;-0.140;0.138
1922-07;-1.652;0.323;-0.574;0.180;0.046;0.120;-0.062;0.137;-0.143;0.138
1922-08;-1.288;0.329;-0.447;0.199;0.036;0.121;-0.059;0.137;-0.121;0.138
1922-09;-2.080;0.279;-0.336;0.201;-0.034;0.119;-0.070;0.135;-0.101;0.139
1922-10;-3.225;0.475;-0.188;0.206;-0.053;0.119;-0.054;0.136;-0.096;0.140
1922-11;-1.422;0.561;-0.427;0.200;-0.074;0.116;-0.065;0.135;-0.090;0.140
1922-12;0.626;0.502;-0.672;0.199;-0.071;0.115;-0.057;0.135;-0.095;0.138
1923-01;1.061;0.534;-0.377;0.188;-0.053;0.116;-0.045;0.133;-0.110;0.139
1923-02;2.143;0.429;-0.244;0.176;-0.030;0.118;-0.038;0.132;-0.112;0.139
1923-03;1.125;0.401;-0.124;0.176;-0.063;0.119;-0.034;0.131;-0.111;0.138
1923-04;0.147;0.201;0.188;0.163;-0.057;0.122;-0.028;0.131;-0.109;0.137
1923-05;-0.903;0.398;0.118;0.138;-0.075;0.122;-0.053;0.133;-0.109;0.137
1923-06;-2.591;0.615;-0.014;0.143;-0.076;0.126;-0.045;0.134;-0.109;0.137
1923-07;1.886;0.274;-0.079;0.154;-0.125;0.127;-0.029;0.135;-0.094;0.137
1923-08;0.300;0.247;-0.451;0.125;-0.062;0.121;-0.026;0.135;-0.083;0.137
1923-09;-0.639;0.451;-0.618;0.126;-0.071;0.123;-0.025;0.133;-0.077;0.138
1923-10;0.520;0.302;-0.681;0.126;-0.053;0.122;-0.012;0.134;-0.080;0.137
1923-11;-2.264;0.612;-0.494;0.106;-0.095;0.125;0.007;0.133;-0.096;0.136
1923-12;-0.952;0.382;-0.282;0.108;-0.132;0.127;-0.021;0.135;-0.118;0.137
1924-01;0.275;0.347;-0.456;0.101;-0.176;0.131;-0.048;0.137;-0.106;0.136
1924-02;-2.312;0.248;-0.663;0.108;-0.177;0.135;-0.085;0.137;-0.122;0.136
1924-03;-0.885;0.279;-0.654;0.147;-0.168;0.135;-0.079;0.136;-0.128;0.137
1924-04;-0.606;0.210;-0.682;0.147;-0.236;0.139;-0.081;0.137;-0.130;0.138
1924-05;1.346;0.296;-0.473;0.163;-0.168;0.149;-0.088;0.138;-0.125;0.138
1924-06;-0.058;0.216;-0.358;0.185;-0.201;0.152;-0.093;0.140;-0.118;0.140
1924-07;-0.193;0.244;-0.244;0.222;-0.182;0.157;-0.064;0.140;-0.109;0.141
1924-08;-2.183;0.210;0.088;0.246;-0.187;0.164;-0.070;0.137;-0.114;0.143
1924-09;-0.539;0.396;-0.026;0.258;-0.162;0.161;-0.051;0.136;-0.104;0.142
1924-10;0.187;0.396;0.011;0.270;-0.129;0.165;-0.024;0.135;-0.099;0.142
1924-11;0.248;0.573;-0.069;0.287;-0.154;0.172;0.003;0.137;-0.101;0.142
1924-12;0.430;0.509;-0.032;0.325;-0.176;0.174;0.013;0.137;-0.093;0.141
1925-01;1.639;0.495;0.006;0.343;-0.153;0.176;0.018;0.135;-0.096;0.141
1925-02;1.665;0.512;0.151;0.369;-0.138;0.177;-0.009;0.134;-0.093;0.141
1925-03;-2.251;0.261;-0.033;0.367;-0.115;0.181;-0.022;0.134;-0.090;0.141
1925-04;-0.161;0.306;-0.041;0.356;-0.066;0.183;-0.025;0.132;-0.088;0.140
1925-05;0.392;0.457;-0.255;0.341;-0.052;0.180;-0.045;0.131;-0.098;0.140
1925-06;0.380;0.628;-0.337;0.357;-0.105;0.181;-0.031;0.130;-0.098;0.142
1925-07;0.263;0.435;-0.408;0.353;-0.093;0.178;-0.032;0.130;-0.091;0.143
1925-08;-0.442;0.431;-0.205;0.307;-0.094;0.180;-0.016;0.130;-0.087;0.143
1925-09;-2.741;0.373;0.028;0.314;-0.107;0.179;-0.010;0.130;-0.082;0.143
1925-10;0.088;0.281;0.152;0.293;-0.108;0.181;-0.006;0.131;-0.077;0.143
1925-11;-2.319;0.474;-0.002;0.270;-0.116;0.191;0.019;0.130;-0.062;0.142
1925-12;-0.555;0.714;-0.170;0.231;-0.079;0.199;0.022;0.130;-0.075;0.142
1926-01;0.785;0.527;-0.173;0.215;-0.081;0.201;-0.006;0.131;-0.078;0.142
1926-02;4.095;0.374;-0.108;0.196;-0.078;0.203;-0.018;0.129;-0.080;0.141
1926-03;0.550;0.350;0.249;0.185;-0.077;0.205;-0.039;0.129;-0.072;0.140
1926-04;1.330;0.232;0.159;0.206;-0.089;0.205;-0.047;0.130;-0.079;0.140
1926-05;-1.464;0.332;0.456;0.216;-0.024;0.206;-0.047;0.132;-0.081;0.140
1926-06;-1.634;0.303;0.358;0.205;-0.019;0.212;-0.043;0.133;-0.069;0.140
1926-07;0.236;0.491;0.393;0.195;-0.077;0.219;-0.072;0.134;-0.068;0.139
1926-08;0.334;0.291;0.079;0.241;-0.132;0.219;-0.086;0.136;-0.069;0.140
1926-09;1.539;0.459;0.142;0.212;-0.119;0.218;-0.121;0.138;-0.063;0.139
1926-10;-0.984;0.507;0.060;0.239;-0.143;0.221;-0.158;0.139;-0.073;0.139
1926-11;1.243;0.592;0.219;0.257;-0.162;0.222;-0.122;0.144;-0.074;0.138
1926-12;-1.732;0.573;0.277;0.259;-0.170;0.226;-0.133;0.146;-0.073;0.138
1927-01;1.200;0.306;0.234;0.257;-0.153;0.225;-0.118;0.148;-0.053;0.137
1927-02;0.329;0.416;0.175;0.263;-0.116;0.224;-0.148;0.150;-0.027;0.135
1927-03;1.304;0.404;-0.011;0.272;-0.060;0.217;-0.158;0.151;-0.020;0.135
1927-04;0.349;0.329;0.047;0.266;-0.066;0.212;-0.156;0.153;-0.005;0.134
1927-05;0.446;0.481;-0.107;0.244;-0.059;0.208;-0.179;0.154;-0.009;0.134
1927-06;-0.943;0.221;-0.176;0.235;-0.029;0.206;-0.185;0.156;-0.016;0.134
1927-07;-0.281;0.224;-0.128;0.232;-0.009;0.206;-0.175;0.158;-0.016;0.134
1927-08;-0.363;0.263;0.019;0.201;-0.054;0.199;-0.144;0.161;-0.008;0.134
1927-09;-0.700;0.342;-0.060;0.202;-0.010;0.196;-0.119;0.162;-0.012;0.133
1927-10;-0.292;0.431;-0.081;0.198;0.003;0.193;-0.099;0.164;-0.002;0.133
1927-11;-0.597;0.309;-0.232;0.198;-0.016;0.190;-0.085;0.162;-0.009;0.133
1927-12;-2.569;0.473;-0.189;0.190;0.009;0.182;-0.086;0.160;0.001;0.132
1928-01;1.782;0.315;-0.017;0.185;-0.010;0.178;-0.109;0.159;0.007;0.132
1928-02;2.087;0.250;0.054;0.172;-0.002;0.175;-0.128;0.163;0.002;0.132
1928-03;0.363;0.383;0.063;0.156;0.042;0.172;-0.124;0.163;0.013;0.131
1928-04;0.098;0.332;0.071;0.145;0.045;0.169;-0.121;0.163;0.008;0.131
1928-05;-1.376;0.505;0.259;0.149;0.112;0.167;-0.112;0.164;-0.005;0.130
1928-06;-0.419;0.279;0.416;0.156;0.120;0.159;-0.094;0.167;0.003;0.131
1928-07;1.785;0.299;0.000;0.173;0.113;0.162;-0.098;0.169;0.001;0.131
1928-08;0.484;0.336;-0.642;0.187;0.026;0.166;-0.084;0.171;0.002;0.130
1928-09;-0.593;0.384;-0.681;0.191;-0.007;0.162;-0.072;0.172;0.005;0.129
1928-10;-0.199;0.249;-0.858;0.201;-0.041;0.165;-0.075;0.172;0.011;0.129
1928-11;1.664;0.313;-0.727;0.174;0.001;0.165;-0.068;0.174;0.026;0.128
1928-12;-0.683;0.423;-0.736;0.184;0.047;0.164;-0.104;0.178;0.006;0.129
1929-01;-3.208;0.393;-0.816;0.181;0.032;0.165;-0.106;0.182;0.016;0.129
1929-02;-5.617;0.379;-0.851;0.175;0.005;0.165;-0.098;0.183;0.024;0.129
1929-03;-0.106;0.226;-0.567;0.170;-0.074;0.166;-0.096;0.184;0.023;0.129
1929-04;-2.032;0.354;-0.565;0.162;-0.080;0.161;-0.078;0.185;0.035;0.129
1929-05;0.199;0.293;-0.650;0.172;-0.077;0.157;-0.086;0.185;0.026;0.130
1929-06;-0.522;0.333;-0.405;0.154;-0.064;0.158;-0.079;0.186;0.028;0.131
1929-07;0.825;0.249;0.096;0.161;-0.054;0.159;-0.062;0.187;0.035;0.131
1929-08;0.065;0.136;0.480;0.140;-0.108;0.159;-0.047;0.189;0.034;0.130
1929-09;2.813;0.430;0.520;0.150;-0.155;0.164;-0.030;0.187;0.031;0.131
1929-10;-0.173;0.289;0.742;0.135;-0.182;0.162;-0.027;0.186;0.038;0.131
1929-11;0.641;0.471;0.662;0.143;-0.203;0.156;-0.036;0.185;0.059;0.132
1929-12;2.255;0.236;0.863;0.121;-0.194;0.157;-0.009;0.184;0.046;0.133
1930-01;2.807;0.381;0.723;0.120;-0.196;0.159;-0.025;0.184;0.013;0.133
1930-02;-1.008;0.309;0.720;0.141;-0.149;0.160;-0.030;0.181;0.000;0.133
1930-03;0.373;0.460;0.478;0.150;-0.123;0.158;-0.013;0.181;-0.006;0.133
1930-04;0.623;0.149;0.514;0.144;-0.132;0.157;-0.014;0.180;-0.008;0.133
1930-05;-0.756;0.310;0.603;0.136;-0.117;0.155;-0.028;0.178;-0.013;0.132
1930-06;1.895;0.194;0.407;0.137;-0.066;0.152;-0.022;0.175;-0.009;0.132
1930-07;-0.866;0.117;0.204;0.137;-0.125;0.153;-0.014;0.175;-0.010;0.133
1930-08;0.040;0.357;0.195;0.145;-0.161;0.156;-0.008;0.173;-0.007;0.132
1930-09;-0.100;0.341;0.042;0.141;-0.141;0.159;0.016;0.171;-0.006;0.131
1930-10;0.265;0.219;-0.067;0.146;-0.134;0.157;0.008;0.171;-0.010;0.131
1930-11;1.702;0.354;0.081;0.140;-0.108;0.151;0.034;0.170;-0.000;0.131
1930-12;-0.088;0.257;0.018;0.143;-0.108;0.150;0.034;0.168;-0.010;0.131
1931-01;0.364;0.459;0.036;0.151;-0.115;0.150;0.052;0.166;-0.040;0.132
1931-02;-1.110;0.332;-0.075;0.141;-0.091;0.151;0.016;0.168;-0.043;0.131
1931-03;-1.466;0.389;-0.333;0.150;-0.066;0.153;0.022;0.167;-0.046;0.131
1931-04;-0.683;0.177;-0.467;0.159;-0.061;0.151;-0.001;0.168;-0.052;0.132
1931-05;1.022;0.318;-0.490;0.160;-0.112;0.154;0.016;0.168;-0.068;0.132
1931-06;1.138;0.246;-0.562;0.177;-0.189;0.156;0.033;0.168;-0.066;0.132
1931-07;-0.654;0.272;-0.444;0.165;-0.135;0.157;0.024;0.167;-0.073;0.133
1931-08;-1.284;0.172;-0.594;0.195;-0.063;0.158;0.022;0.166;-0.082;0.134
