STATION;NAME;MESS_DATUM;RSK;TAVG;TMAX;TMIN
RSM00029430;TOMSK/RS;19180408;0.00;31;;26
RSM00029430;TOMSK/RS;19180409;0.13;27;;18
RSM00029430;TOMSK/RS;19180410;0.00;11;;2
RSM00029430;TOMSK/RS;19180411;0.00;20;;3
RSM00029430;TOMSK/RS;19180412;0.00;29;;15
RSM00029430;TOMSK/RS;19180413;0.00;31;;19
RSM00029430;TOMSK/RS;19180414;0.00;33;;13
RSM00029430;TOMSK/RS;19180415;0.20;38;;29
RSM00029430;TOMSK/RS;19180416;0.05;36;;32
RSM00029430;TOMSK/RS;19180417;0.00;36;;32
RSM00029430;TOMSK/RS;19180418;0.00;36;;27
RSM00029430;TOMSK/RS;19180419;0.10;35;;31
RSM00029430;TOMSK/RS;19180420;0.05;36;;31
RSM00029430;TOMSK/RS;19180421;0.04;39;;32
RSM00029430;TOMSK/RS;19180422;0.12;34;;31
RSM00029430;TOMSK/RS;19180423;0.00;36;;24
RSM00029430;TOMSK/RS;19180424;0.09;38;;34
RSM00029430;TOMSK/RS;19180425;0.02;35;;32
RSM00029430;TOMSK/RS;19180426;0.00;36;;29
RSM00029430;TOMSK/RS;19180427;0.00;35;;28
RSM00029430;TOMSK/RS;19180428;0.00;40;;29
RSM00029430;TOMSK/RS;19180429;0.00;44;;34
RSM00029430;TOMSK/RS;19180430;0.00;52;;39
RSM00029430;TOMSK/RS;19180501;0.00;37;;31
RSM00029430;TOMSK/RS;19180502;0.00;46;;25
RSM00029430;TOMSK/RS;19180503;0.00;56;;33
RSM00029430;TOMSK/RS;19180504;0.00;50;;46
RSM00029430;TOMSK/RS;19180505;0.07;54;;42
RSM00029430;TOMSK/RS;19180506;0.01;58;;48
RSM00029430;TOMSK/RS;19180507;0.05;35;;29
RSM00029430;TOMSK/RS;19180508;0.00;33;;26
RSM00029430;TOMSK/RS;19180509;0.00;40;;26
RSM00029430;TOMSK/RS;19180510;0.00;49;;37
RSM00029430;TOMSK/RS;19180511;0.12;58;;43
RSM00029430;TOMSK/RS;19180512;0.07;35;;22
RSM00029430;TOMSK/RS;19180513;0.00;33;;21
RSM00029430;TOMSK/RS;19180514;0.09;34;;22
RSM00029430;TOMSK/RS;19180515;0.00;32;;26
RSM00029430;TOMSK/RS;19180516;0.00;39;;22
RSM00029430;TOMSK/RS;19180517;0.00;46;;27
RSM00029430;TOMSK/RS;19180518;0.02;53;;35
RSM00029430;TOMSK/RS;19180519;0.03;52;;46
RSM00029430;TOMSK/RS;19180520;0.00;43;;38
RSM00029430;TOMSK/RS;19180521;0.00;50;;36
RSM00029430;TOMSK/RS;19180522;0.00;56;;42
RSM00029430;TOMSK/RS;19180523;0.00;65;;51
RSM00029430;TOMSK/RS;19180524;0.02;67;;51
RSM00029430;TOMSK/RS;19180525;0.04;55;;50
RSM00029430;TOMSK/RS;19180526;0.00;60;;43
RSM00029430;TOMSK/RS;19180527;0.09;55;;49
RSM00029430;TOMSK/RS;19180528;0.00;41;;38
RSM00029430;TOMSK/RS;19180529;0.00;46;;38
RSM00029430;TOMSK/RS;19180530;0.00;55;;41
RSM00029430;TOMSK/RS;19180531;0.00;62;;39
RSM00029430;TOMSK/RS;19180601;0.00;67;;45
RSM00029430;TOMSK/RS;19180602;0.00;71;;48
RSM00029430;TOMSK/RS;19180603;0.00;71;;53
RSM00029430;TOMSK/RS;19180604;0.00;64;;52
RSM00029430;TOMSK/RS;19180605;0.00;68;;50
RSM00029430;TOMSK/RS;19180606;0.00;72;;51
RSM00029430;TOMSK/RS;19180607;0.00;68;;62
RSM00029430;TOMSK/RS;19180608;0.00;64;;50
RSM00029430;TOMSK/RS;19180609;0.02;62;;53
RSM00029430;TOMSK/RS;19180610;0.08;63;;54
RSM00029430;TOMSK/RS;19180611;0.00;58;;48
RSM00029430;TOMSK/RS;19180612;0.00;67;;58
RSM00029430;TOMSK/RS;19180613;0.02;68;;56
RSM00029430;TOMSK/RS;19180614;0.12;68;;59
RSM00029430;TOMSK/RS;19180615;0.03;63;;55
RSM00029430;TOMSK/RS;19180616;0.00;56;;51
RSM00029430;TOMSK/RS;19180617;0.00;63;;42
RSM00029430;TOMSK/RS;19180618;0.13;68;;50
RSM00029430;TOMSK/RS;19180619;0.01;62;;50
RSM00029430;TOMSK/RS;19180620;0.13;56;;51
RSM00029430;TOMSK/RS;19180621;0.30;54;;49
RSM00029430;TOMSK/RS;19180622;0.00;62;;42
RSM00029430;TOMSK/RS;19180623;0.16;59;;49
RSM00029430;TOMSK/RS;19180624;0.00;58;;51
RSM00029430;TOMSK/RS;19180625;0.00;56;;44
RSM00029430;TOMSK/RS;19180626;0.28;56;;48
RSM00029430;TOMSK/RS;19180627;0.00;53;;44
RSM00029430;TOMSK/RS;19180628;0.15;51;;42
RSM00029430;TOMSK/RS;19180629;0.05;54;;40
RSM00029430;TOMSK/RS;19180630;0.11;53;;45
RSM00029430;TOMSK/RS;19180701;0.36;52;;45
RSM00029430;TOMSK/RS;19180702;0.05;55;;49
RSM00029430;TOMSK/RS;19180703;0.01;57;;51
RSM00029430;TOMSK/RS;19180704;0.00;59;;54
RSM00029430;TOMSK/RS;19180705;0.00;63;;49
RSM00029430;TOMSK/RS;19180706;0.16;69;;53
RSM00029430;TOMSK/RS;19180707;0.18;67;;60
RSM00029430;TOMSK/RS;19180708;0.23;67;;56
RSM00029430;TOMSK/RS;19180709;0.02;74;;57
RSM00029430;TOMSK/RS;19180710;0.11;72;;62
RSM00029430;TOMSK/RS;19180711;0.00;64;;58
RSM00029430;TOMSK/RS;19180712;0.00;59;;47
RSM00029430;TOMSK/RS;19180713;0.70;64;;52
RSM00029430;TOMSK/RS;19180714;0.01;64;;58
RSM00029430;TOMSK/RS;19180715;0.01;63;;62
RSM00029430;TOMSK/RS;19180716;0.09;63;;60
RSM00029430;TOMSK/RS;19180717;0.04;72;;59
RSM00029430;TOMSK/RS;19180718;0.00;70;;65
RSM00029430;TOMSK/RS;19180719;0.00;74;;65
RSM00029430;TOMSK/RS;19180720;0.00;73;;60
RSM00029430;TOMSK/RS;19180721;0.00;75;;58
RSM00029430;TOMSK/RS;19180722;0.00;71;;63
RSM00029430;TOMSK/RS;19180723;0.00;69;;52
RSM00029430;TOMSK/RS;19180724;0.11;65;;54
RSM00029430;TOMSK/RS;19180725;0.00;69;;58
RSM00029430;TOMSK/RS;19180726;0.00;66;;56
RSM00029430;TOMSK/RS;19180727;0.00;67;;56
RSM00029430;TOMSK/RS;19180728;0.00;67;;51
RSM00029430;TOMSK/RS;19180729;0.00;66;;49
RSM00029430;TOMSK/RS;19180730;0.00;68;;51
RSM00029430;TOMSK/RS;19180731;0.01;69;;56
RSM00029430;TOMSK/RS;19180801;0.00;67;;58
RSM00029430;TOMSK/RS;19180802;0.00;65;;53
RSM00029430;TOMSK/RS;19180803;0.00;65;;50
RSM00029430;TOMSK/RS;19180804;0.11;62;;51
RSM00029430;TOMSK/RS;19180805;0.10;63;;59
RSM00029430;TOMSK/RS;19180806;0.00;64;;50
RSM00029430;TOMSK/RS;19180807;0.00;70;;54
RSM00029430;TOMSK/RS;19180808;0.00;73;;56
RSM00029430;TOMSK/RS;19180809;0.00;76;;60
RSM00029430;TOMSK/RS;19180810;0.20;74;;63
RSM00029430;TOMSK/RS;19180811;0.00;71;;60
RSM00029430;TOMSK/RS;19180812;0.00;57;;47
RSM00029430;TOMSK/RS;19180813;0.00;58;;52
RSM00029430;TOMSK/RS;19180814;0.00;51;;42
RSM00029430;TOMSK/RS;19180815;0.00;60;;42
RSM00029430;TOMSK/RS;19180816;0.03;61;;53
RSM00029430;TOMSK/RS;19180817;0.00;48;;47
RSM00029430;TOMSK/RS;19180818;0.00;58;;39
RSM00029430;TOMSK/RS;19180819;0.00;61;;55
RSM00029430;TOMSK/RS;19180820;0.00;60;;54
RSM00029430;TOMSK/RS;19180821;0.16;61;;41
RSM00029430;TOMSK/RS;19180822;0.02;64;;55
RSM00029430;TOMSK/RS;19180823;0.00;55;;50
RSM00029430;TOMSK/RS;19180824;0.00;56;;51
RSM00029430;TOMSK/RS;19180825;0.00;61;;47
RSM00029430;TOMSK/RS;19180826;0.00;64;;52
RSM00029430;TOMSK/RS;19180827;0.00;62;;54
RSM00029430;TOMSK/RS;19180828;0.07;57;;50
RSM00029430;TOMSK/RS;19180829;0.05;53;;51
RSM00029430;TOMSK/RS;19180830;0.00;51;;45
RSM00029430;TOMSK/RS;19180831;0.00;51;;34
RSM00029430;TOMSK/RS;19180901;0.01;56;;39
RSM00029430;TOMSK/RS;19180902;0.04;53;;46
RSM00029430;TOMSK/RS;19180903;0.15;50;;45
RSM00029430;TOMSK/RS;19180904;0.02;52;;46
RSM00029430;TOMSK/RS;19180905;0.00;44;;40
RSM00029430;TOMSK/RS;19180906;0.00;49;;35
RSM00029430;TOMSK/RS;19180907;0.00;51;;37
RSM00029430;TOMSK/RS;19180908;0.00;51;;34
RSM00029430;TOMSK/RS;19180909;0.00;53;;36
RSM00029430;TOMSK/RS;19180910;0.00;56;;43
RSM00029430;TOMSK/RS;19180911;0.30;55;;35
RSM00029430;TOMSK/RS;19180912;0.14;46;;41
RSM00029430;TOMSK/RS;19180913;0.06;40;;36
RSM00029430;TOMSK/RS;19180914;0.04;39;;36
RSM00029430;TOMSK/RS;19180915;0.00;38;;33
RSM00029430;TOMSK/RS;19180916;0.02;48;;39
RSM00029430;TOMSK/RS;19180917;0.07;51;;42
RSM00029430;TOMSK/RS;19180918;0.41;52;;46
RSM00029430;TOMSK/RS;19180919;0.03;51;;43
RSM00029430;TOMSK/RS;19180920;0.06;44;;42
RSM00029430;TOMSK/RS;19180921;0.06;42;;38
RSM00029430;TOMSK/RS;19180922;0.04;43;;31
RSM00029430;TOMSK/RS;19180923;0.14;48;;41
RSM00029430;TOMSK/RS;19180924;0.00;50;;45
RSM00029430;TOMSK/RS;19180925;0.00;38;;34
RSM00029430;TOMSK/RS;19180926;0.00;40;;26
RSM00029430;TOMSK/RS;19180927;0.00;49;;32
RSM00029430;TOMSK/RS;19180928;0.00;52;;34
RSM00029430;TOMSK/RS;19180929;0.00;52;;44
RSM00029430;TOMSK/RS;19180930;0.01;47;;44
RSM00029430;TOMSK/RS;19181001;0.28;44;;36
RSM00029430;TOMSK/RS;19181002;0.02;45;;42
RSM00029430;TOMSK/RS;19181003;0.01;43;;35
RSM00029430;TOMSK/RS;19181004;0.21;53;;41
RSM00029430;TOMSK/RS;19181005;0.03;39;;36
RSM00029430;TOMSK/RS;19181006;0.00;32;;30
RSM00029430;TOMSK/RS;19181007;0.00;33;;26
RSM00029430;TOMSK/RS;19181008;0.02;42;;35
RSM00029430;TOMSK/RS;19181009;0.00;47;;44
RSM00029430;TOMSK/RS;19181010;0.00;40;;31
RSM00029430;TOMSK/RS;19181011;0.11;46;;41
RSM00029430;TOMSK/RS;19181012;0.02;35;;29
RSM00029430;TOMSK/RS;19181013;0.10;37;;34
RSM00029430;TOMSK/RS;19181014;0.29;30;;24
RSM00029430;TOMSK/RS;19181015;0.01;23;;21
RSM00029430;TOMSK/RS;19181016;0.56;23;;20
RSM00029430;TOMSK/RS;19181017;0.04;30;;24
RSM00029430;TOMSK/RS;19181018;0.02;18;;16
RSM00029430;TOMSK/RS;19181019;0.23;22;;15
RSM00029430;TOMSK/RS;19181020;0.00;23;;20
RSM00029430;TOMSK/RS;19181021;0.00;30;;20
RSM00029430;TOMSK/RS;19181022;0.00;41;;35
RSM00029430;TOMSK/RS;19181023;0.00;43;;36
RSM00029430;TOMSK/RS;19181024;0.08;40;;34
RSM00029430;TOMSK/RS;19181025;0.05;37;;33
RSM00029430;TOMSK/RS;19181026;0.21;26;;19
RSM00029430;TOMSK/RS;19181027;0.07;30;;26
RSM00029430;TOMSK/RS;19181028;0.08;24;;18
RSM00029430;TOMSK/RS;19181029;0.01;12;;9
RSM00029430;TOMSK/RS;19181030;0.04;14;;6
RSM00029430;TOMSK/RS;19181031;0.25;15;;12
RSM00029430;TOMSK/RS;19181101;0.16;18;;17
RSM00029430;TOMSK/RS;19181102;0.08;18;;16
RSM00029430;TOMSK/RS;19181103;0.01;13;;5
RSM00029430;TOMSK/RS;19181104;0.03;10;;-4
RSM00029430;TOMSK/RS;19181105;0.00;11;;8
RSM00029430;TOMSK/RS;19181106;0.04;3;;-4
RSM00029430;TOMSK/RS;19181107;0.00;6;;-7
RSM00029430;TOMSK/RS;19181108;0.07;15;;10
RSM00029430;TOMSK/RS;19181109;0.13;21;;20
RSM00029430;TOMSK/RS;19181110;0.24;27;;19
RSM00029430;TOMSK/RS;19181111;0.00;28;;18
RSM00029430;TOMSK/RS;19181112;0.04;22;;20
RSM00029430;TOMSK/RS;19181113;0.00;25;;21
RSM00029430;TOMSK/RS;19181114;0.00;21;;18
RSM00029430;TOMSK/RS;19181115;0.00;15;;9
RSM00029430;TOMSK/RS;19181116;0.18;21;;10
RSM00029430;TOMSK/RS;19181117;0.14;22;;19
RSM00029430;TOMSK/RS;19181118;0.20;20;;18
RSM00029430;TOMSK/RS;19181119;0.05;11;;8
RSM00029430;TOMSK/RS;19181120;0.05;6;;-11
RSM00029430;TOMSK/RS;19181121;0.07;25;;20
RSM00029430;TOMSK/RS;19181122;0.28;23;;15
RSM00029430;TOMSK/RS;19181123;0.33;24;;10
RSM00029430;TOMSK/RS;19181124;0.19;11;;-1
RSM00029430;TOMSK/RS;19181125;0.24;10;;2
RSM00029430;TOMSK/RS;19181126;0.44;23;;19
RSM00029430;TOMSK/RS;19181127;0.12;1;;-8
RSM00029430;TOMSK/RS;19181128;0.06;-14;;-22
RSM00029430;TOMSK/RS;19181129;0.08;4;;-7
RSM00029430;TOMSK/RS;19181130;0.08;7;;4
RSM00029430;TOMSK/RS;19181201;0.06;4;;-12
RSM00029430;TOMSK/RS;19181202;0.07;-19;;-31
RSM00029430;TOMSK/RS;19181203;0.13;0;;-9
RSM00029430;TOMSK/RS;19181204;0.00;-27;;-34
RSM00029430;TOMSK/RS;19181205;0.12;-14;;-26
RSM00029430;TOMSK/RS;19181206;0.12;-9;;-20
RSM00029430;TOMSK/RS;19181207;0.04;13;;0
RSM00029430;TOMSK/RS;19181208;0.00;5;;-1
RSM00029430;TOMSK/RS;19181209;0.00;-18;;-21
RSM00029430;TOMSK/RS;19181210;0.12;-12;;-22
RSM00029430;TOMSK/RS;19181211;0.03;0;;-5
RSM00029430;TOMSK/RS;19181212;0.06;3;;-6
RSM00029430;TOMSK/RS;19181213;0.08;9;;4
RSM00029430;TOMSK/RS;19181214;0.04;7;;6
RSM00029430;TOMSK/RS;19181215;0.00;-7;;-19
RSM00029430;TOMSK/RS;19181216;0.00;-34;;-41
RSM00029430;TOMSK/RS;19181217;0.00;-36;;-40
RSM00029430;TOMSK/RS;19181218;0.00;-36;;-40
RSM00029430;TOMSK/RS;19181219;0.00;-31;;-37
RSM00029430;TOMSK/RS;19181220;0.00;-21;;-33
RSM00029430;TOMSK/RS;19181221;0.00;-19;;-26
RSM00029430;TOMSK/RS;19181222;0.03;-19;;-25
RSM00029430;TOMSK/RS;19181223;0.05;-9;;-16
RSM00029430;TOMSK/RS;19181224;0.00;-14;;-22
RSM00029430;TOMSK/RS;19181225;0.00;-28;;-35
RSM00029430;TOMSK/RS;19181226;0.00;-16;;-32
RSM00029430;TOMSK/RS;19181227;0.00;-12;;-18
RSM00029430;TOMSK/RS;19181228;0.23;-3;;-7
RSM00029430;TOMSK/RS;19181229;0.10;-7;;-9
RSM00029430;TOMSK/RS;19181230;0.01;-8;;-17
RSM00029430;TOMSK/RS;19181231;0.00;-4;;-7
RSM00029430;TOMSK/RS;19190101;0.00;-6;;-9
RSM00029430;TOMSK/RS;19190102;0.03;-3;;-16
RSM00029430;TOMSK/RS;19190103;0.11;13;;3
RSM00029430;TOMSK/RS;19190104;0.02;23;;11
RSM00029430;TOMSK/RS;19190105;0.01;6;;1
RSM00029430;TOMSK/RS;19190106;0.00;-14;;-20
RSM00029430;TOMSK/RS;19190107;0.00;-31;;-39
RSM00029430;TOMSK/RS;19190108;0.00;-33;;-36
RSM00029430;TOMSK/RS;19190109;0.00;-26;;-35
RSM00029430;TOMSK/RS;19190110;0.06;-11;;-30
RSM00029430;TOMSK/RS;19190111;0.00;-7;;-9
RSM00029430;TOMSK/RS;19190112;0.02;-2;;-9
RSM00029430;TOMSK/RS;19190113;0.03;-17;;-22
RSM00029430;TOMSK/RS;19190114;0.02;-20;;-28
RSM00029430;TOMSK/RS;19190115;0.02;-33;;-36
RSM00029430;TOMSK/RS;19190116;0.08;-37;;-41
RSM00029430;TOMSK/RS;19190117;0.14;-16;;-34
RSM00029430;TOMSK/RS;19190118;0.09;-5;;-11
RSM00029430;TOMSK/RS;19190119;0.20;2;;-4
RSM00029430;TOMSK/RS;19190120;0.00;-11;;-33
RSM00029430;TOMSK/RS;19190121;0.02;-36;;-43
RSM00029430;TOMSK/RS;19190122;0.00;-28;;-34
RSM00029430;TOMSK/RS;19190123;0.00;-24;;-41
RSM00029430;TOMSK/RS;19190124;0.00;-26;;-33
RSM00029430;TOMSK/RS;19190125;0.00;-35;;-47
RSM00029430;TOMSK/RS;19190126;0.00;-35;;-43
RSM00029430;TOMSK/RS;19190127;0.00;-28;;-32
RSM00029430;TOMSK/RS;19190128;0.00;-30;;-37
RSM00029430;TOMSK/RS;19190129;0.00;-31;;-40
RSM00029430;TOMSK/RS;19190130;0.00;-29;;-37
RSM00029430;TOMSK/RS;19190131;0.00;-23;;-30
RSM00029430;TOMSK/RS;19190201;0.00;-19;;-24
RSM00029430;TOMSK/RS;19190202;0.00;-20;;-31
RSM00029430;TOMSK/RS;19190203;0.04;5;;-20
RSM00029430;TOMSK/RS;19190204;0.08;-2;;-5
RSM00029430;TOMSK/RS;19190205;0.03;2;;-4
RSM00029430;TOMSK/RS;19190206;0.00;4;;-3
RSM00029430;TOMSK/RS;19190207;0.01;-1;;-5
RSM00029430;TOMSK/RS;19190208;0.00;4;;-2
RSM00029430;TOMSK/RS;19190209;0.00;13;;4
RSM00029430;TOMSK/RS;19190210;0.02;17;;7
RSM00029430;TOMSK/RS;19190211;0.00;17;;8
RSM00029430;TOMSK/RS;19190212;0.00;19;;8
RSM00029430;TOMSK/RS;19190213;0.18;19;;9
RSM00029430;TOMSK/RS;19190214;0.04;33;;22
RSM00029430;TOMSK/RS;19190215;0.02;8;;2
RSM00029430;TOMSK/RS;19190216;0.05;4;;-5
RSM00029430;TOMSK/RS;19190217;0.07;20;;-6
RSM00029430;TOMSK/RS;19190218;0.00;18;;10
RSM00029430;TOMSK/RS;19190219;0.15;-5;;-8
RSM00029430;TOMSK/RS;19190220;0.07;-10;;-12
RSM00029430;TOMSK/RS;19190221;0.00;-21;;-29
RSM00029430;TOMSK/RS;19190222;0.00;-10;;-22
RSM00029430;TOMSK/RS;19190223;0.00;3;;-10
RSM00029430;TOMSK/RS;19190224;0.12;11;;-1
RSM00029430;TOMSK/RS;19190225;0.04;16;;12
RSM00029430;TOMSK/RS;19190226;0.06;17;;10
RSM00029430;TOMSK/RS;19190227;0.05;28;;21
RSM00029430;TOMSK/RS;19190228;0.03;10;;4
RSM00029430;TOMSK/RS;19190301;0.01;2;;-7
RSM00029430;TOMSK/RS;19190302;0.00;-9;;-15
RSM00029430;TOMSK/RS;19190303;0.00;-16;;-23
RSM00029430;TOMSK/RS;19190304;0.00;-16;;-25
RSM00029430;TOMSK/RS;19190305;0.00;-6;;-14
RSM00029430;TOMSK/RS;19190306;0.00;-6;;-24
RSM00029430;TOMSK/RS;19190307;0.00;5;;-3
RSM00029430;TOMSK/RS;19190308;0.00;11;;1
RSM00029430;TOMSK/RS;19190309;0.00;11;;6
RSM00029430;TOMSK/RS;19190310;0.00;8;;-10
RSM00029430;TOMSK/RS;19190311;0.01;11;;-7
RSM00029430;TOMSK/RS;19190312;0.04;19;;11
RSM00029430;TOMSK/RS;19190313;0.08;18;;8
RSM00029430;TOMSK/RS;19190314;0.23;28;;18
RSM00029430;TOMSK/RS;19190315;0.01;22;;17
RSM00029430;TOMSK/RS;19190316;0.02;17;;14
RSM00029430;TOMSK/RS;19190317;0.19;16;;13
RSM00029430;TOMSK/RS;19190318;0.00;20;;14
RSM00029430;TOMSK/RS;19190319;0.00;9;;1
RSM00029430;TOMSK/RS;19190320;0.00;8;;-8
RSM00029430;TOMSK/RS;19190321;0.00;8;;-3
RSM00029430;TOMSK/RS;19190322;0.00;4;;-4
RSM00029430;TOMSK/RS;19190323;0.00;15;;-11
RSM00029430;TOMSK/RS;19190324;0.00;17;;10
RSM00029430;TOMSK/RS;19190325;0.00;9;;-6
RSM00029430;TOMSK/RS;19190326;0.00;13;;-9
RSM00029430;TOMSK/RS;19190327;0.00;29;;6
RSM00029430;TOMSK/RS;19190328;0.00;26;;12
RSM00029430;TOMSK/RS;19190329;0.00;38;;28
RSM00029430;TOMSK/RS;19190330;0.00;28;;20
RSM00029430;TOMSK/RS;19190331;0.02;12;;2
RSM00029430;TOMSK/RS;19190401;0.02;19;;12
RSM00029430;TOMSK/RS;19190402;0.05;21;;12
RSM00029430;TOMSK/RS;19190403;0.04;20;;16
RSM00029430;TOMSK/RS;19190404;0.05;15;;9
RSM00029430;TOMSK/RS;19190405;0.00;15;;-7
RSM00029430;TOMSK/RS;19190406;0.44;18;;0
RSM00029430;TOMSK/RS;19190407;0.00;24;;18
RSM00029430;TOMSK/RS;19190408;0.09;29;;18
RSM00029430;TOMSK/RS;19190409;0.04;33;;26
RSM00029430;TOMSK/RS;19190410;0.04;23;;16
RSM00029430;TOMSK/RS;19190411;0.15;23;;20
RSM00029430;TOMSK/RS;19190412;0.01;20;;17
RSM00029430;TOMSK/RS;19190413;0.34;27;;13
RSM00029430;TOMSK/RS;19190414;0.09;31;;24
RSM00029430;TOMSK/RS;19190415;0.00;38;;29
RSM00029430;TOMSK/RS;19190416;0.00;38;;35
RSM00029430;TOMSK/RS;19190417;0.00;36;;29
RSM00029430;TOMSK/RS;19190418;0.00;24;;17
RSM00029430;TOMSK/RS;19190419;0.00;23;;15
RSM00029430;TOMSK/RS;19190420;0.05;29;;18
RSM00029430;TOMSK/RS;19190421;0.00;38;;27
RSM00029430;TOMSK/RS;19190422;0.00;42;;35
RSM00029430;TOMSK/RS;19190423;0.00;26;;20
RSM00029430;TOMSK/RS;19190424;0.00;34;;16
RSM00029430;TOMSK/RS;19190425;0.00;43;;33
RSM00029430;TOMSK/RS;19190426;0.00;42;;33
RSM00029430;TOMSK/RS;19190427;0.00;41;;36
RSM00029430;TOMSK/RS;19190428;0.09;39;;26
RSM00029430;TOMSK/RS;19190429;0.00;54;;38
RSM00029430;TOMSK/RS;19190430;0.00;60;;48
RSM00029430;TOMSK/RS;19190501;0.15;60;;49
RSM00029430;TOMSK/RS;19190502;0.42;48;;37
RSM00029430;TOMSK/RS;19190503;0.00;33;;29
RSM00029430;TOMSK/RS;19190504;0.00;26;;20
RSM00029430;TOMSK/RS;19190505;0.00;22;;17
RSM00029430;TOMSK/RS;19190506;0.00;24;;17
RSM00029430;TOMSK/RS;19190507;0.07;27;;20
RSM00029430;TOMSK/RS;19190508;0.00;27;;17
RSM00029430;TOMSK/RS;19190509;0.00;38;;26
RSM00029430;TOMSK/RS;19190510;0.00;41;;34
RSM00029430;TOMSK/RS;19190511;0.00;47;;29
RSM00029430;TOMSK/RS;19190512;0.00;56;;36
RSM00029430;TOMSK/RS;19190513;0.00;56;;45
RSM00029430;TOMSK/RS;19190514;0.00;53;;37
RSM00029430;TOMSK/RS;19190515;0.00;54;;40
RSM00029430;TOMSK/RS;19190516;0.00;54;;40
RSM00029430;TOMSK/RS;19190517;0.00;59;;49
RSM00029430;TOMSK/RS;19190518;0.00;56;;43
RSM00029430;TOMSK/RS;19190519;0.00;65;;46
RSM00029430;TOMSK/RS;19190520;0.00;67;;51
RSM00029430;TOMSK/RS;19190521;0.00;53;;43
RSM00029430;TOMSK/RS;19190522;0.00;60;;34
RSM00029430;TOMSK/RS;19190523;0.23;51;;45
RSM00029430;TOMSK/RS;19190524;0.00;53;;45
RSM00029430;TOMSK/RS;19190525;0.00;46;;40
RSM00029430;TOMSK/RS;19190526;0.03;51;;33
RSM00029430;TOMSK/RS;19190527;0.04;45;;42
RSM00029430;TOMSK/RS;19190528;0.02;49;;32
RSM00029430;TOMSK/RS;19190529;0.00;64;;51
RSM00029430;TOMSK/RS;19190530;0.00;55;;47
RSM00029430;TOMSK/RS;19190531;0.00;51;;35
RSM00029430;TOMSK/RS;19190601;0.00;56;;46
RSM00029430;TOMSK/RS;19190602;0.00;59;;45
RSM00029430;TOMSK/RS;19190603;0.00;61;;43
RSM00029430;TOMSK/RS;19190604;0.00;53;;49
RSM00029430;TOMSK/RS;19190605;0.00;62;;36
RSM00029430;TOMSK/RS;19190606;0.57;61;;52
RSM00029430;TOMSK/RS;19190607;0.00;38;;36
RSM00029430;TOMSK/RS;19190608;0.00;37;;32
RSM00029430;TOMSK/RS;19190609;0.42;42;;31
RSM00029430;TOMSK/RS;19190610;0.04;44;;26
RSM00029430;TOMSK/RS;19190611;0.16;51;;38
RSM00029430;TOMSK/RS;19190612;0.11;49;;46
RSM00029430;TOMSK/RS;19190613;0.47;50;;45
RSM00029430;TOMSK/RS;19190614;0.76;48;;43
RSM00029430;TOMSK/RS;19190615;0.09;54;;45
RSM00029430;TOMSK/RS;19190616;0.00;54;;46
RSM00029430;TOMSK/RS;19190617;0.00;61;;43
RSM00029430;TOMSK/RS;19190618;0.00;63;;48
RSM00029430;TOMSK/RS;19190619;0.00;69;;58
RSM00029430;TOMSK/RS;19190620;0.00;72;;55
RSM00029430;TOMSK/RS;19190621;0.00;67;;55
RSM00029430;TOMSK/RS;19190622;0.00;65;;53
RSM00029430;TOMSK/RS;19190623;0.00;65;;51
RSM00029430;TOMSK/RS;19190624;0.10;65;;53
RSM00029430;TOMSK/RS;19190625;0.01;62;;57
RSM00029430;TOMSK/RS;19190626;0.05;58;;45
RSM00029430;TOMSK/RS;19190627;0.03;53;;50
RSM00029430;TOMSK/RS;19190628;0.43;57;;47
RSM00029430;TOMSK/RS;19190629;0.30;60;;51
RSM00029430;TOMSK/RS;19190630;0.20;58;;49
RSM00029430;TOMSK/RS;19190701;0.07;56;;52
RSM00029430;TOMSK/RS;19190702;0.04;55;;51
RSM00029430;TOMSK/RS;19190703;0.00;54;;41
RSM00029430;TOMSK/RS;19190704;0.00;61;;47
RSM00029430;TOMSK/RS;19190705;0.00;63;;56
RSM00029430;TOMSK/RS;19190706;0.01;67;;56
RSM00029430;TOMSK/RS;19190707;0.12;65;;55
RSM00029430;TOMSK/RS;19190708;0.00;70;;57
RSM00029430;TOMSK/RS;19190709;0.01;62;;58
RSM00029430;TOMSK/RS;19190710;0.00;60;;50
RSM00029430;TOMSK/RS;19190711;0.00;65;;45
RSM00029430;TOMSK/RS;19190712;0.00;69;;57
RSM00029430;TOMSK/RS;19190713;0.00;73;;62
RSM00029430;TOMSK/RS;19190714;0.00;75;;59
RSM00029430;TOMSK/RS;19190715;0.00;78;;67
RSM00029430;TOMSK/RS;19190716;0.00;76;;67
RSM00029430;TOMSK/RS;19190717;0.03;72;;65
RSM00029430;TOMSK/RS;19190718;0.29;69;;64
RSM00029430;TOMSK/RS;19190719;0.02;70;;58
RSM00029430;TOMSK/RS;19190720;0.00;76;;64
RSM00029430;TOMSK/RS;19190721;0.52;66;;63
RSM00029430;TOMSK/RS;19190722;0.00;69;;58
RSM00029430;TOMSK/RS;19190723;0.12;72;;65
RSM00029430;TOMSK/RS;19190724;0.17;69;;60
RSM00029430;TOMSK/RS;19190725;0.03;68;;62
RSM00029430;TOMSK/RS;19190726;0.33;71;;64
RSM00029430;TOMSK/RS;19190727;0.73;68;;62
